block_id,neighborhood_source,lon,lat,area,st_north,st_east,st_south,st_west,dates_nonzero,mean_persons,max_persons,total_persons,persistence,in_panel_261,latest_individuals,latest_tents_structures,latest_vehicles,latest_persons_adj,donor_in_block,nearest_donor_m,donor_within_200m,donor_within_400m,donor_within_800m,shelter_in_block,nearest_shelter_m,shelter_within_200m,shelter_within_400m,shelter_within_800m,foodsite_in_block,nearest_foodsite_m,foodsite_within_200m,foodsite_within_400m,foodsite_within_800m,restaurant_within_200m,restaurant_within_400m,restaurant_within_800m,restaurant_in_block,nearest_restaurant_m,unserved_need,supply_within_400m
09TH_AV_BROADWAY,City Center,-117.156977,32.7151974,City Center,BROADWAY,09TH_AV,E_ST,08TH_AV,10.0,8.895833333333334,22.0,106.75,0.8333333333333334,True,0,0.0,0,0.0,0,208.5,0,4,8,0,149.4,1,1,4,0,213.4,0,2,3,0,0,0,0,,0.0,4
10TH_AV_E_ST,East Village,-117.1560379,32.7141601,East Village,E_ST,10TH_AV,F_ST,09TH_AV,6.0,2.25,11.5,27.0,0.5,True,4,0.0,0,4.0,0,322.2,0,2,11,0,241.4,0,1,5,0,152.1,2,2,2,0,0,0,0,,0.0,2
11TH_AV_F_ST,East Village,-117.1551366,32.7131258,East Village,F_ST,11TH_AV,G_ST,10TH_AV,2.0,0.3333333333333333,3.0,4.0,0.1666666666666666,True,0,0.0,0,0.0,0,451.0,0,0,12,0,366.0,0,1,5,0,132.8,1,2,3,0,0,0,0,,0.0,0
11TH_AV_E_ST,East Village,-117.1551235,32.7141652,East Village,E_ST,11TH_AV,F_ST,10TH_AV,6.0,0.9375,4.5,11.25,0.5,True,1,1.0,0,2.75,0,402.2,0,0,9,0,324.1,0,1,5,0,199.3,1,2,2,0,0,0,0,,0.0,0
09TH_AV_MARKET_ST,South East Village,-117.1569277,32.7109735,East Village,MARKET_ST,09TH_AV,ISLAND_AV,08TH_AV,1.0,0.0833333333333333,1.0,1.0,0.0833333333333333,True,0,0.0,0,0.0,0,237.5,0,3,15,0,450.7,0,0,5,0,207.2,0,2,2,0,0,0,0,,0.0,3
10TH_AV_BROADWAY,City Center,-117.1560569,32.7152016,City Center,BROADWAY,10TH_AV,E_ST,09TH_AV,6.0,1.7708333333333333,8.0,21.25,0.5,True,3,2.0,0,6.5,0,294.6,0,2,9,0,233.2,0,1,6,0,241.6,0,2,2,0,0,0,0,,0.0,2
PARK_BL_E_ST,East Village,-117.154232,32.7141746,East Village,E_ST,PARK_BL,F_ST,11TH_AV,7.0,1.6875,5.0,20.25,0.5833333333333334,True,4,0.0,0,4.0,0,481.9,0,0,9,0,403.4,0,0,5,0,261.8,0,2,3,0,0,0,0,,0.0,0
08TH_AV_MARKET_ST,South East Village,-117.1578318,32.7109649,East Village,MARKET_ST,08TH_AV,ISLAND_AV,07TH_AV,10.0,4.8125,11.5,57.75,0.8333333333333334,True,4,0.0,0,4.0,0,195.6,1,3,15,0,431.5,0,0,4,0,239.4,0,2,2,0,0,0,0,,0.0,3
10TH_AV_F_ST,East Village,-117.1560443,32.7131208,East Village,F_ST,10TH_AV,G_ST,09TH_AV,5.0,0.9583333333333334,6.5,11.5,0.4166666666666667,True,2,0.0,0,2.0,0,382.4,0,1,14,0,296.4,0,1,5,0,55.7,2,2,2,0,0,0,0,,0.0,1
09TH_AV_G_ST,East Village,-117.156925,32.7120459,East Village,G_ST,09TH_AV,MARKET_ST,08TH_AV,6.0,1.4375,6.25,17.25,0.5,True,2,0.0,0,2.0,0,339.4,0,1,14,0,340.2,0,1,5,0,92.9,2,2,2,0,0,0,0,,0.0,1
08TH_AV_G_ST,East Village,-117.1578632,32.7120448,East Village,G_ST,08TH_AV,MARKET_ST,07TH_AV,6.0,1.0625,3.75,12.75,0.5,True,0,0.0,0,0.0,0,311.3,0,3,15,0,312.5,0,1,4,0,149.4,2,2,2,0,0,0,0,,0.0,3
10TH_AV_B_ST,City Center,-117.1560639,32.7172883,City Center,B_ST,10TH_AV,C_ST,09TH_AV,12.0,9.229166666666666,37.0,110.75,1.0,True,3,0.0,0,3.0,0,343.9,0,2,5,0,358.9,0,1,3,0,458.8,0,0,4,0,0,0,0,,9.229166666666666,2
I-5_SB_ISLAND_AV,South East Village,-117.1481553,32.7099349,East Village,ISLAND_AV,I-5_SB,J_ST,17TH_ST,4.0,0.4716666666666667,2.66,5.66,0.3333333333333333,True,0,0.0,0,0.0,0,183.9,2,2,2,0,64.5,1,5,7,1,36.5,1,1,2,0,0,0,0,,0.0,2
I-5_SB_MARKET_ST,South East Village,-117.1481409,32.7109953,East Village,MARKET_ST,I-5_SB,ISLAND_AV,17TH_ST,6.0,0.9325,2.75,11.19,0.5,True,0,0.0,0,0.0,0,98.1,2,2,2,0,171.5,1,5,7,0,136.8,1,1,2,0,0,0,0,,0.0,2
I-5_SB_OFF_RA_J_ST,South East Village,-117.1481715,32.7089424,East Village,J_ST,I-5_SB_OFF_RA,Map_Border,I-5_SB_ON_RA,9.0,10.44,31.25,125.28,0.75,True,5,15.0,0,31.25,0,243.7,0,2,2,0,76.2,1,4,7,0,101.6,1,1,2,0,0,0,0,,0.0,2
PARK_BL_ISLAND_AV,South East Village,-117.1541784,32.7099239,East Village,ISLAND_AV,PARK_BL,J_ST,11TH_AV,3.0,0.3333333333333333,2.0,4.0,0.25,True,0,0.0,0,0.0,0,369.8,0,2,10,0,236.9,0,2,6,0,387.0,0,1,4,0,0,0,0,,0.0,2
11TH_AV_ISLAND_AV,South East Village,-117.1551035,32.7099236,East Village,ISLAND_AV,11TH_AV,J_ST,10TH_AV,5.0,0.6666666666666666,2.0,8.0,0.4166666666666667,True,1,0.0,0,1.0,0,313.8,0,3,12,0,319.7,0,2,6,0,345.9,0,1,3,0,0,0,0,,0.0,3
PARK_BL_MARKET_ST,South East Village,-117.1541961,32.7109863,East Village,MARKET_ST,PARK_BL,ISLAND_AV,11TH_AV,10.0,1.6666666666666667,4.0,20.0,0.8333333333333334,True,1,0.0,0,1.0,0,396.7,0,1,11,0,299.8,0,2,6,0,295.5,0,2,3,0,0,0,0,,0.0,1
10TH_AV_ISLAND_AV,South East Village,-117.1559891,32.7099117,East Village,ISLAND_AV,10TH_AV,J_ST,09TH_AV,6.0,1.0,3.0,12.0,0.5,True,1,0.0,0,1.0,0,244.8,0,3,14,0,400.3,0,0,6,0,325.1,0,2,3,0,0,0,0,,0.0,3
PARK_BL_G_ST,East Village,-117.1541965,32.712061,East Village,G_ST,PARK_BL,MARKET_ST,11TH_AV,3.0,0.5,3.0,6.0,0.25,True,0,0.0,0,0.0,0,429.8,0,0,12,0,389.6,0,2,6,0,230.9,0,2,3,0,0,0,0,,0.0,0
17TH_ST_J_ST,South East Village,-117.1489996,32.708891,East Village,J_ST,17TH_ST,K_ST,16TH_ST,12.0,12.231666666666667,19.75,146.78,1.0,True,10,0.0,0,10.0,0,202.1,0,2,3,0,139.3,1,3,7,0,151.2,1,1,2,0,0,0,0,,0.0,2
I-5_SB_ON_RA_Map_Border,South East Village,-117.148167,32.706935,East Village,Map_Border,I-5_SB_ON_RA,IMPERIAL_AV,I-5_SB_OFF_RA,4.0,1.3125,9.5,15.75,0.3333333333333333,True,6,2.0,0,9.5,0,432.4,0,0,2,0,288.9,0,2,8,0,320.8,0,2,2,0,0,0,0,,0.0,0
17TH_ST_ISLAND_AV,South East Village,-117.1489889,32.7099281,East Village,ISLAND_AV,17TH_ST,J_ST,16TH_ST,12.0,17.515833333333333,39.0,210.19,1.0,True,5,0.0,0,5.0,0,114.1,2,2,3,0,129.8,1,4,7,0,112.3,1,1,3,0,0,0,0,,0.0,2
I-5_SB_ON_RA_C_ST,East Village,-117.1483469,32.7162533,East Village,C_ST,I-5_SB_ON_RA,BROADWAY,17TH_ST,8.0,3.645,21.0,43.74,0.6666666666666666,True,0,12.0,0,21.0,0,532.7,0,0,2,0,343.4,0,3,4,0,720.2,0,0,1,0,0,0,0,,3.645,0
17TH_ST_C_ST,East Village,-117.1490392,32.7162877,East Village,C_ST,17TH_ST,BROADWAY,16TH_ST,5.0,2.5908333333333333,24.0,31.09,0.4166666666666667,True,3,12.0,0,24.0,0,533.0,0,0,2,0,323.1,0,2,4,0,731.5,0,0,2,0,0,0,0,,2.5908333333333333,0
15TH_ST_C_ST,East Village,-117.1511898,32.7162738,East Village,C_ST,15TH_ST,BROADWAY,14TH_ST,3.0,0.4166666666666667,3.0,5.0,0.25,True,0,0.0,0,0.0,0,569.6,0,0,4,0,328.3,0,1,6,0,630.0,0,0,3,0,0,0,0,,0.4166666666666667,0
14TH_ST_C_ST,East Village,-117.1523968,32.7162585,East Village,C_ST,14TH_ST,BROADWAY,13TH_ST,8.0,1.4508333333333334,5.25,17.41,0.6666666666666666,True,0,0.0,0,0.0,0,617.9,0,0,5,0,380.4,0,1,6,0,544.0,0,0,2,0,0,0,0,,1.4508333333333334,0
13TH_ST_C_ST,East Village,-117.1533446,32.716262,East Village,C_ST,13TH_ST,BROADWAY,PARK_BL,2.0,0.25,2.0,3.0,0.1666666666666666,True,0,0.0,0,0.0,0,558.8,0,0,6,0,438.9,0,0,5,0,485.7,0,0,2,0,0,0,0,,0.25,0
16TH_ST_C_ST,East Village,-117.1499595,32.7162861,East Village,C_ST,16TH_ST,BROADWAY,15TH_ST,0.0,0.0,0.0,0.0,0.0,True,0,0.0,0,0.0,0,540.3,0,0,2,0,310.2,0,2,4,0,725.2,0,0,3,0,0,0,0,,0.0,0
17TH_ST_BROADWAY,East Village,-117.1490277,32.7152345,East Village,BROADWAY,17TH_ST,E_ST,16TH_ST,2.0,0.2916666666666667,1.75,3.5,0.1666666666666666,True,0,0.0,0,0.0,0,415.7,0,0,2,0,213.5,0,2,7,0,615.8,0,0,2,0,0,0,0,,0.2916666666666667,0
16TH_ST_BROADWAY,East Village,-117.149933,32.7152315,East Village,BROADWAY,16TH_ST,E_ST,15TH_ST,5.0,2.020833333333333,7.0,24.25,0.4166666666666667,True,1,0.0,0,1.0,0,424.5,0,0,2,0,192.9,1,2,6,0,636.8,0,0,3,0,0,0,0,,2.020833333333333,0
13TH_ST_BROADWAY,East Village,-117.1533262,32.7152197,East Village,BROADWAY,13TH_ST,E_ST,PARK_BL,11.0,8.7475,30.75,104.97,0.9166666666666666,True,3,0.0,0,3.0,0,550.2,0,0,6,0,365.7,0,1,5,0,401.2,0,0,3,0,0,0,0,,8.7475,0
14TH_ST_BROADWAY,East Village,-117.1524186,32.7152244,East Village,BROADWAY,14TH_ST,E_ST,13TH_ST,3.0,1.4791666666666667,13.75,17.75,0.25,True,0,0.0,0,0.0,0,523.9,0,0,5,0,296.9,0,1,7,0,467.9,0,0,3,0,0,0,0,,1.4791666666666667,0
15TH_ST_BROADWAY,East Village,-117.151185,32.7152297,East Village,BROADWAY,15TH_ST,E_ST,14TH_ST,4.0,0.4791666666666667,2.0,5.75,0.3333333333333333,True,0,0.0,0,0.0,0,462.9,0,0,4,0,222.2,0,2,7,0,566.6,0,0,3,0,0,0,0,,0.4791666666666667,0
I-5_SB_IMPERIAL_AV,South East Village,-117.1479977,32.7057081,East Village,IMPERIAL_AV,I-5_SB,COMMERCIAL_ST,17TH_ST,8.0,4.411666666666666,14.28,52.94,0.6666666666666666,True,0,0.0,0,0.0,0,565.4,0,0,2,0,212.1,0,1,7,0,236.5,0,1,2,0,0,0,0,,0.0,0
I-5_SB_OFF_RA_Map_Border,South East Village,-117.1484631,32.7080044,East Village,Map_Border,I-5_SB_OFF_RA,Map_Border,17TH_ST,10.0,6.780833333333334,15.75,81.37,0.8333333333333334,True,0,9.0,0,15.75,0,312.9,0,2,2,0,181.2,1,3,8,0,209.3,0,1,2,0,0,0,0,,0.0,2
I-5_SB_ON_RA_G_ST,East Village,-117.1481739,32.7120816,East Village,G_ST,I-5_SB_ON_RA,MARKET_ST,17TH_ST,4.0,2.395833333333333,24.0,28.75,0.3333333333333333,True,1,0.0,0,1.0,0,100.9,1,2,2,0,111.3,1,3,7,0,256.4,0,1,2,0,0,0,0,,0.0,2
I-5_SB_ON_RA_E_ST,East Village,-117.1484371,32.7141444,East Village,E_ST,I-5_SB_ON_RA,F_ST,17TH_ST,1.0,0.2916666666666667,3.5,3.5,0.0833333333333333,True,0,2.0,0,3.5,0,299.1,0,1,2,0,158.7,2,2,7,0,487.3,0,0,2,0,0,0,0,,0.2916666666666667,1
17TH_ST_E_ST,East Village,-117.1489562,32.7141842,East Village,E_ST,17TH_ST,F_ST,16TH_ST,6.0,1.13,4.5,13.56,0.5,True,1,0.0,1,3.03,0,298.8,0,1,2,0,123.9,2,2,7,0,499.9,0,0,3,0,0,0,0,,1.13,1
S_17TH_ST_COMMERCIAL_ST,Barrio Logan,-117.1488823,32.7049507,Outside Perimeter,COMMERCIAL_ST,S_17TH_ST,LOGAN_AV,Map_Border,,,,,,False,0,1.0,0,1.75,0,626.6,0,0,2,0,106.4,1,1,6,0,120.6,1,1,2,0,0,0,0,,0.0,0
17TH_ST_IMPERIAL_AV,South East Village,-117.148974,32.7057471,East Village,IMPERIAL_AV,17TH_ST,COMMERCIAL_ST,16TH_ST,12.0,5.480833333333333,8.12,65.77,1.0,True,5,0.0,0,5.0,0,537.7,0,0,3,0,194.5,1,1,7,0,200.6,0,1,2,0,0,0,0,,0.0,0
16TH_ST_F_ST,East Village,-117.1499278,32.7131519,East Village,F_ST,16TH_ST,G_ST,15TH_ST,9.0,5.710833333333333,14.0,68.53,0.75,True,1,2.0,0,4.5,0,203.4,0,2,2,1,39.3,2,2,7,0,423.0,0,0,3,0,0,0,0,,5.710833333333333,2
15TH_ST_F_ST,East Village,-117.1511605,32.7131435,East Village,F_ST,15TH_ST,G_ST,14TH_ST,7.0,2.44,17.25,29.28,0.5833333333333334,True,0,0.0,0,0.0,0,272.8,0,2,3,0,115.7,1,2,8,0,487.4,0,0,3,0,0,0,0,,2.44,2
17TH_ST_F_ST,East Village,-117.1490065,32.7131541,East Village,F_ST,17TH_ST,G_ST,16TH_ST,11.0,4.1825,23.75,50.19,0.9166666666666666,True,0,1.0,0,1.75,0,184.1,1,2,2,1,39.4,2,2,7,0,390.1,0,1,3,0,0,0,0,,0.0,2
14TH_ST_E_ST,East Village,-117.1524186,32.7141857,East Village,E_ST,14TH_ST,F_ST,13TH_ST,4.0,0.7291666666666666,4.0,8.75,0.3333333333333333,True,1,0.0,0,1.0,0,438.1,0,0,6,0,239.0,0,2,6,0,412.2,0,0,3,0,0,0,0,,0.7291666666666666,0
13TH_ST_E_ST,East Village,-117.1533283,32.7141815,East Village,E_ST,13TH_ST,F_ST,PARK_BL,4.0,0.7008333333333333,3.41,8.41,0.3333333333333333,True,0,0.0,0,0.0,0,503.4,0,0,8,0,320.8,0,1,6,0,334.5,0,2,3,0,0,0,0,,0.0,0
PARK_BL_F_ST,East Village,-117.1542287,32.7131312,East Village,F_ST,PARK_BL,G_ST,11TH_AV,2.0,0.1666666666666666,1.0,2.0,0.1666666666666666,True,0,0.0,0,0.0,0,492.6,0,0,9,0,398.2,0,1,6,0,215.9,0,2,3,0,0,0,0,,0.0,0
17TH_ST_K_ST,South East Village,-117.1489822,32.7073124,East Village,K_ST,17TH_ST,IMPERIAL_AV,16TH_ST,12.0,74.82000000000001,162.0,897.84,1.0,True,36,25.0,0,79.75,0,367.4,0,1,3,0,271.5,0,4,8,0,298.2,0,2,2,0,0,0,0,,0.0,1
16TH_ST_MARKET_ST,South East Village,-117.1499028,32.7109864,East Village,MARKET_ST,16TH_ST,ISLAND_AV,15TH_ST,12.0,22.9525,43.5,275.43,1.0,True,7,5.0,0,15.75,1,54.9,2,2,3,0,218.9,0,5,7,0,237.1,0,1,4,0,0,0,0,,0.0,2
16TH_ST_G_ST,East Village,-117.1499191,32.7120806,East Village,G_ST,16TH_ST,MARKET_ST,15TH_ST,11.0,10.044166666666667,16.75,120.53,0.9166666666666666,True,5,3.0,0,10.25,0,107.6,2,2,2,0,117.6,2,5,7,0,322.3,0,1,3,0,0,0,0,,0.0,2
15TH_ST_G_ST,East Village,-117.1511433,32.7120768,East Village,G_ST,15TH_ST,MARKET_ST,14TH_ST,3.0,0.75,4.0,9.0,0.25,True,0,0.0,0,0.0,0,205.6,0,2,4,0,191.2,1,4,7,0,402.9,0,0,3,0,0,0,0,,0.75,2
14TH_ST_G_ST,East Village,-117.1524006,32.7120823,East Village,G_ST,14TH_ST,MARKET_ST,13TH_ST,3.0,0.75,5.0,9.0,0.25,True,0,0.0,0,0.0,0,285.6,0,2,6,0,274.7,0,4,6,0,392.2,0,1,3,0,0,0,0,,0.0,2
15TH_ST_MARKET_ST,South East Village,-117.1511361,32.7109935,East Village,MARKET_ST,15TH_ST,ISLAND_AV,14TH_ST,11.0,6.388333333333333,14.91,76.66,0.9166666666666666,True,3,0.0,0,3.0,0,119.8,1,2,5,0,209.1,0,5,6,0,339.5,0,1,4,0,0,0,0,,0.0,2
09TH_AV_ISLAND_AV,South East Village,-117.156932,32.7099196,East Village,ISLAND_AV,09TH_AV,J_ST,08TH_AV,6.0,0.9166666666666666,3.0,11.0,0.5,True,0,0.0,0,0.0,0,162.3,1,5,15,0,487.3,0,0,4,0,323.2,0,2,2,0,0,0,0,,0.0,5
NEWTON_AV_PARK_BL,Barrio Logan,-117.1539584,32.7039294,Outside Perimeter,PARK_BL,NEWTON_AV,Map_Border,HARBOR_DR,,,,,,False,0,0.0,0,0.0,0,498.1,0,0,7,0,464.5,0,0,3,0,417.7,0,0,1,0,0,0,0,,0.0,0
Map_Border_IMPERIAL_AV,South East Village,-117.1556292,32.7058874,East Village,IMPERIAL_AV,Map_Border,Map_Border,PARK_BL,7.0,0.9791666666666666,2.0,11.75,0.5833333333333334,True,0,0.0,0,0.0,0,229.9,0,2,9,0,514.4,0,0,3,0,611.3,0,0,2,0,0,0,0,,0.9791666666666666,2
NATIONAL_AV_IMPERIAL_AV,South East Village,-117.1537259,32.7057792,East Village,IMPERIAL_AV,NATIONAL_AV,Map_Border,Map_Border,2.0,0.1666666666666666,1.0,2.0,0.1666666666666666,True,0,0.0,0,0.0,0,367.6,0,1,9,0,421.4,0,0,4,0,442.6,0,0,2,0,0,0,0,,0.1666666666666666,1
S_16TH_ST_NATIONAL_AV,Barrio Logan,-117.1514994,32.7044166,Outside Perimeter,NATIONAL_AV,S_16TH_ST,NEWTON_AV,Map_Border,,,,,,False,2,8.0,0,16.0,0,625.3,0,0,3,0,238.7,0,1,5,0,192.9,1,1,2,0,0,0,0,,0.0,0
Map_Border_NATIONAL_AV,South East Village,-117.1524081,32.7055029,East Village,NATIONAL_AV,Map_Border,COMMERCIAL_ST,13TH_ST,9.0,12.416666666666666,57.25,149.0,0.75,True,3,1.0,0,4.75,0,489.4,0,0,9,0,360.4,0,1,4,0,319.7,0,1,2,0,0,0,0,,0.0,0
16TH_ST_K_ST,South East Village,-117.1506552,32.7073213,East Village,K_ST,16TH_ST,IMPERIAL_AV,14TH_ST,11.0,4.5441666666666665,10.03,54.53,0.9166666666666666,True,8,0.0,1,10.03,0,359.1,0,1,5,0,235.0,0,3,7,0,384.3,0,2,2,0,0,0,0,,0.0,1
14TH_ST_K_ST,South East Village,-117.1523339,32.7078495,East Village,K_ST,14TH_ST,L_ST,13TH_ST,11.0,12.905833333333334,58.59,154.87,0.9166666666666666,True,3,0.0,0,3.0,0,367.2,0,1,8,0,158.4,2,2,6,0,477.0,0,0,4,0,0,0,0,,12.905833333333334,1
13TH_ST_IMPERIAL_AV,South East Village,-117.1529333,32.7061363,East Village,IMPERIAL_AV,13TH_ST,Map_Border,NATIONAL_AV,3.0,3.6666666666666665,29.0,44.0,0.25,True,10,0.0,0,10.0,0,414.3,0,0,9,0,357.2,0,2,4,0,400.0,0,1,2,0,0,0,0,,0.0,0
13TH_ST_L_ST,South East Village,-117.1532624,32.7068048,East Village,L_ST,13TH_ST,IMPERIAL_AV,12TH_AV,10.0,3.3541666666666665,8.0,40.25,0.8333333333333334,True,2,0.0,0,2.0,0,361.1,0,1,9,0,299.8,0,2,5,0,470.8,0,0,3,0,0,0,0,,3.3541666666666665,1
14TH_ST_IMPERIAL_AV,South East Village,-117.1522731,32.705974,East Village,IMPERIAL_AV,14TH_ST,NATIONAL_AV,13TH_ST,8.0,10.416666666666666,38.25,125.0,0.6666666666666666,True,0,0.0,0,0.0,0,478.3,0,0,9,0,361.8,0,3,4,0,340.2,0,1,2,0,0,0,0,,0.0,0
12TH_AV_PARK_BL,South East Village,-117.1545023,32.7069832,East Village,PARK_BL,12TH_AV,Map_Border,IMPERIAL_AV,8.0,3.125,16.5,37.5,0.6666666666666666,True,1,0.0,0,1.0,0,243.8,0,2,10,0,353.5,0,2,4,0,574.3,0,0,4,0,0,0,0,,3.125,2
PARK_BL_J_ST,South East Village,-117.1540298,32.7087234,East Village,J_ST,PARK_BL,Map_Border,11TH_AV,11.0,23.229166666666668,58.25,278.75,0.9166666666666666,True,23,2.0,0,26.5,0,305.0,0,1,9,0,215.5,0,2,7,0,509.4,0,0,4,0,0,0,0,,23.229166666666668,1
17TH_ST_G_ST,East Village,-117.1490078,32.7120842,East Village,G_ST,17TH_ST,MARKET_ST,16TH_ST,9.0,1.7083333333333333,5.5,20.5,0.75,True,2,2.0,0,5.5,0,65.0,2,2,2,0,79.7,2,3,7,0,278.3,0,1,3,0,0,0,0,,0.0,2
I-5_SB_ON_RA_F_ST,East Village,-117.1482564,32.7131625,East Village,F_ST,I-5_SB_ON_RA,G_ST,17TH_ST,5.0,1.1616666666666666,4.779999999999999,13.94,0.4166666666666667,True,1,0.0,0,1.0,0,197.7,1,2,2,0,80.5,2,2,7,0,376.7,0,1,2,0,0,0,0,,0.0,2
16TH_ST_E_ST,East Village,-117.149932,32.7141937,East Village,E_ST,16TH_ST,F_ST,15TH_ST,7.0,0.9166666666666666,3.0,11.0,0.5833333333333334,True,2,0.0,0,2.0,0,312.3,0,1,2,0,77.5,2,2,7,0,528.3,0,0,3,0,0,0,0,,0.9166666666666666,1
13TH_ST_F_ST,East Village,-117.1532985,32.7131305,East Village,F_ST,13TH_ST,G_ST,PARK_BL,7.0,1.9791666666666667,8.5,23.75,0.5833333333333334,True,1,0.0,0,1.0,0,425.7,0,0,9,0,311.7,0,1,6,0,302.1,0,2,3,0,0,0,0,,0.0,0
14TH_ST_F_ST,East Village,-117.1523916,32.713136,East Village,F_ST,14TH_ST,G_ST,13TH_ST,8.0,5.270833333333333,15.75,63.25,0.6666666666666666,True,0,0.0,0,0.0,0,366.2,0,2,7,0,227.6,0,2,6,0,386.6,0,1,3,0,0,0,0,,0.0,2
17TH_ST_MARKET_ST,South East Village,-117.1490019,32.7109934,East Village,MARKET_ST,17TH_ST,ISLAND_AV,16TH_ST,11.0,12.591666666666669,30.0,151.1,0.9166666666666666,True,6,0.0,0,6.0,1,56.4,2,2,2,0,201.1,0,5,7,0,174.1,1,1,3,0,0,0,0,,0.0,2
14TH_ST_J_ST,South East Village,-117.1523555,32.7089017,East Village,J_ST,14TH_ST,K_ST,13TH_ST,3.0,0.8333333333333334,7.0,10.0,0.25,True,0,0.0,0,0.0,0,283.4,0,1,8,0,61.7,2,2,7,0,438.2,0,0,4,0,0,0,0,,0.8333333333333334,1
14TH_ST_ISLAND_AV,South East Village,-117.1523586,32.7099402,East Village,ISLAND_AV,14TH_ST,J_ST,13TH_ST,10.0,7.4325,25.41,89.19,0.8333333333333334,True,2,0.0,0,2.0,0,229.5,0,2,8,0,97.6,2,2,8,0,427.3,0,0,4,0,0,0,0,,7.4325,2
14TH_ST_MARKET_ST,South East Village,-117.1523631,32.7109961,East Village,MARKET_ST,14TH_ST,ISLAND_AV,13TH_ST,9.0,4.6875,11.5,56.25,0.75,True,0,0.0,0,0.0,0,228.1,0,2,8,0,206.8,0,4,6,0,436.4,0,0,3,0,0,0,0,,4.6875,2
S_16TH_ST_COMMERCIAL_ST,Barrio Logan,-117.1502989,32.7048412,Outside Perimeter,COMMERCIAL_ST,S_16TH_ST,NATIONAL_AV,Map_Border,,,,,,False,3,2.0,2,10.559999999999999,0,630.6,0,0,4,0,153.5,1,1,6,0,119.9,1,1,2,0,0,0,0,,0.0,0
16TH_ST_IMPERIAL_AV,South East Village,-117.1498956,32.7057509,East Village,IMPERIAL_AV,16TH_ST,COMMERCIAL_ST,15TH_ST,11.0,5.9191666666666665,12.06,71.03,0.9166666666666666,True,3,0.0,0,3.0,0,528.8,0,0,3,0,212.2,0,1,7,0,198.4,1,1,2,0,0,0,0,,0.0,0
15TH_ST_IMPERIAL_AV,South East Village,-117.1511004,32.7057566,East Village,IMPERIAL_AV,15TH_ST,COMMERCIAL_ST,14TH_ST,12.0,28.419166666666666,62.03,341.03,1.0,True,17,0.0,1,19.03,0,538.0,0,0,5,0,277.4,0,3,6,0,246.4,0,1,2,0,0,0,0,,0.0,0
14TH_ST_L_ST,South East Village,-117.1523303,32.7068041,East Village,L_ST,14TH_ST,IMPERIAL_AV,13TH_ST,12.0,8.661666666666667,18.5,103.94,1.0,True,6,0.0,0,6.0,0,446.3,0,0,8,0,271.3,0,2,6,0,409.5,0,0,3,0,0,0,0,,8.661666666666667,0
10TH_AV_J_ST,South East Village,-117.1568893,32.707721,East Village,J_ST,10TH_AV,PARK_BL,TONY_GWYNN_DR,6.0,1.4166666666666667,6.0,17.0,0.5,True,1,0.0,0,1.0,1,17.0,2,6,9,0,504.3,0,0,2,0,566.6,0,0,2,0,0,0,0,,1.4166666666666667,6
11TH_AV_K_ST,South East Village,-117.1551208,32.7080323,East Village,K_ST,11TH_AV,PARK_BL,10TH_AV,6.0,0.6666666666666666,3.0,8.0,0.5,True,1,0.0,0,1.0,0,182.5,1,4,10,0,337.1,0,2,6,0,546.2,0,0,4,0,0,0,0,,0.6666666666666666,4
11TH_AV_J_ST,South East Village,-117.1551036,32.7088789,East Village,J_ST,11TH_AV,K_ST,10TH_AV,3.0,0.3333333333333333,2.0,4.0,0.25,True,0,0.0,0,0.0,0,227.6,0,4,10,0,311.5,0,2,7,0,455.7,0,0,4,0,0,0,0,,0.3333333333333333,4
SIGSBEE_ST_LOGAN_AV,Barrio Logan,-117.1488413,32.7039621,Outside Perimeter,LOGAN_AV,SIGSBEE_ST,NATIONAL_AV,S_16TH_ST,,,,,,False,0,0.0,0,0.0,0,735.8,0,0,1,1,15.5,1,1,6,1,61.8,1,1,2,0,0,0,0,,0.0,0
15TH_ST_E_ST,East Village,-117.151182,32.7141905,East Village,E_ST,15TH_ST,F_ST,14TH_ST,5.0,1.3125,6.5,15.75,0.4166666666666667,True,0,0.0,0,0.0,0,362.6,0,1,3,0,134.8,1,2,7,0,521.6,0,0,3,0,0,0,0,,1.3125,1
16TH_ST_ISLAND_AV,South East Village,-117.1499034,32.7099323,East Village,ISLAND_AV,16TH_ST,J_ST,15TH_ST,5.0,0.75,3.0,9.0,0.4166666666666667,True,2,0.0,0,2.0,0,63.8,2,2,3,0,195.5,2,5,7,0,197.6,1,1,4,0,0,0,0,,0.0,2
13TH_ST_G_ST,East Village,-117.1533019,32.7120729,East Village,G_ST,13TH_ST,MARKET_ST,PARK_BL,7.0,2.9166666666666665,10.0,35.0,0.5833333333333334,True,0,0.0,0,0.0,0,355.4,0,1,10,0,347.7,0,3,6,0,310.3,0,2,3,0,0,0,0,,0.0,1
16TH_ST_J_ST,South East Village,-117.1498877,32.7088871,East Village,J_ST,16TH_ST,K_ST,15TH_ST,12.0,13.270833333333334,22.0,159.25,1.0,True,5,3.0,0,10.25,0,179.9,1,2,3,0,182.5,2,3,7,0,220.4,0,1,3,0,0,0,0,,0.0,2
