agency_id,donation_id,business_id,hotspot_block_id,agency_to_supplier_miles,supplier_to_hotspot_miles,route_total_miles,route_duration_minutes,route_available,food_compatible,route_error,distance_method
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,17TH_ST_F_ST,13.290197745168218,3.0024034637715737,16.292601208939793,22.968333333333337,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,13TH_ST_J_ST,13.290197745168218,3.065099817068321,16.35529756223654,23.078333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,04TH_AV_G_ST,13.290197745168218,3.16277936848803,16.452977113656246,23.406666666666663,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_K_ST,13.290197745168218,3.222990237015827,16.513187982184046,23.24,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,FRONT_ST_W_ASH_ST,13.290197745168218,2.368666984808717,15.658864729976935,23.255000000000003,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,13TH_ST_IMPERIAL_AV,13.290197745168218,3.3377574962220633,16.627955241390282,23.516666666666666,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,I-5_SB_ON_RA_C_ST,13.290197745168218,3.125621371192237,16.415819116360456,24.155,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_MARKET_ST,13.290197745168218,3.076035950051698,16.366233695219915,22.9,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,13TH_ST_L_ST,13.290197745168218,3.3918167899467115,16.68201453511493,24.063333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,11TH_AV_BROADWAY,13.290197745168218,2.545695637477133,15.83589338264535,22.12666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,04TH_AV_A_ST,13.290197745168218,2.1839954664757815,15.474193211644,22.365,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,05TH_AV_ASH_ST,13.290197745168218,2.1214855245367055,15.411683269704923,22.28666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,11TH_AV_A_ST,13.290197745168218,2.3023666785969934,15.59256442376521,21.513333333333335,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,12TH_AV_PARK_BL,13.290197745168218,3.2590297661655927,16.54922751133381,23.515,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,05TH_AV_E_ST,13.290197745168218,2.910564801558896,16.200762546727113,22.993333333333332,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,05TH_AV_F_ST,13.290197745168218,3.1314622603992683,16.421660005567485,23.253333333333337,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_G_ST,13.290197745168218,2.931815696333413,16.22201344150163,22.97,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,13TH_ST_G_ST,13.290197745168218,2.878129225324107,16.168326970492323,22.62166666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,05TH_AV_MARKET_ST,13.290197745168218,3.131648671756939,16.421846416925156,22.975,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,02ND_AV_ISLAND_AV,13.290197745168218,3.4362448301916806,16.726442575359897,24.24,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,07TH_AV_BROADWAY,13.290197745168218,2.8763272488666187,16.166524994034837,22.85333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,04TH_AV_C_ST,13.290197745168218,2.895589755825976,16.185787500994195,22.705,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,17TH_ST_C_ST,13.290197745168218,2.85836962141096,16.14856736657918,22.576666666666668,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,04TH_AV_CEDAR_ST,13.290197745168218,1.9430277181261433,15.23322546329436,21.68166666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,15TH_ST_F_ST,13.290197745168218,2.9922129762188816,16.282410721387098,23.101666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,I-5_SB_ON_RA_G_ST,13.290197745168218,3.1341962936451124,16.42439403881333,23.22,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_L_ST,13.290197745168218,3.748235305814046,17.038433050982263,24.423333333333332,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,10TH_AV_E_ST,13.290197745168218,2.5726631472202337,15.86286089238845,21.828333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,05TH_AV_G_ST,13.290197745168218,3.0583890081921576,16.348586753360376,23.09166666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,16TH_ST_BROADWAY,13.290197745168218,2.8577482502187226,16.14794599538694,22.52166666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,STATE_ST_W_ASH_ST,13.290197745168218,2.634800266443967,15.924998011612184,23.486666666666668,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,13TH_ST_F_ST,13.290197745168218,2.804248190567088,16.094445935735305,22.6,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,05TH_AV_C_ST,13.290197745168218,2.76783583870198,16.0580335838702,22.328333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_CEDAR_ST,13.290197745168218,2.4977879185556353,15.787985663723854,22.298333333333332,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,15TH_ST_ISLAND_AV,13.290197745168218,3.152278195339219,16.442475940507435,23.075000000000003,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_A_ST,13.290197745168218,2.477966177523264,15.768163922691482,22.005000000000003,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,07TH_AV_E_ST,13.290197745168218,2.8182290423924283,16.108426787560646,22.898333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,05TH_AV_ISLAND_AV,13.290197745168218,3.2005587369760597,16.490756482144278,23.075000000000003,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,03RD_AV_G_ST,13.290197745168218,3.16277936848803,16.452977113656246,23.406666666666663,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,10TH_AV_BROADWAY,13.290197745168218,2.500646226039927,15.790843971208144,21.688333333333333,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,S_17TH_ST_COMMERCIAL_ST,13.290197745168218,3.5869894814284575,16.877187226596675,23.965,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,PARK_BL_BROADWAY,13.290197745168218,2.603607432593653,15.893805177761871,22.07,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,17TH_ST_G_ST,13.290197745168218,3.1184134653622846,16.408611210530502,23.315,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,PARK_BL_E_ST,13.290197745168218,2.6750651197009465,15.965262864869164,22.276666666666667,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,06TH_AV_E_ST,13.290197745168218,2.8058637556669055,16.096061500835123,22.73,True,True,,osrm_openstreetmap_driving
agency_jacobs_cushman_san_diego_food_bank,synthetic_001,biz_scripps_mercy_hospital_san_diego,07TH_AV_C_ST,13.290197745168218,2.6423809949892627,15.93257874015748,22.173333333333332,True,True,,osrm_openstreetmap_driving
