demand_id,demand_block_id,demand_area,demand_lat,demand_lon,demand_value,supplier_id,supplier_block_id,supplier_area,supplier_lat,supplier_lon,distribution_id,distribution_block_id,distribution_area,distribution_lat,distribution_lon,demand_to_supplier_miles,supplier_to_distribution_miles,demand_to_distribution_miles,triple_total_miles,distance_method,point_location_assumption
demand_17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.255,0.611,0.867,0.867,local_equirectangular_manhattan_miles,block_centroid
demand_17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.255,0.611,0.867,0.867,local_equirectangular_manhattan_miles,block_centroid
demand_17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.255,0.122,0.229,0.378,local_equirectangular_manhattan_miles,block_centroid
demand_17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,supplier_17TH_ST_MARKET_ST_1,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.255,0.495,0.24,0.751,local_equirectangular_manhattan_miles,block_centroid
demand_17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.488,1.222,1.71,1.71,local_equirectangular_manhattan_miles,block_centroid
demand_17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.488,0.379,0.867,0.867,local_equirectangular_manhattan_miles,block_centroid
demand_17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.488,0.379,0.867,0.867,local_equirectangular_manhattan_miles,block_centroid
demand_17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.488,0.661,0.229,1.149,local_equirectangular_manhattan_miles,block_centroid
demand_17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,supplier_10TH_AV_J_ST_1,10TH_AV_J_ST,East Village,32.707721,-117.1568893,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.488,0.728,0.24,1.215,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.291,0.565,0.332,0.856,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.291,0.378,0.669,0.669,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.291,0.378,0.669,0.669,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.291,1.112,1.403,1.403,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_04TH_AV_BROADWAY_1,04TH_AV_BROADWAY,City Center,32.7140043,-117.1624468,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.291,1.485,1.775,1.775,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.809,0.983,0.332,1.792,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.809,0.449,0.669,1.258,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.809,0.449,0.669,1.258,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.809,0.743,1.403,1.552,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_J_ST_1,06TH_AV_J_ST,Gaslamp,32.7088562,-117.159649,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.809,0.966,1.775,1.775,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.835,1.009,0.332,1.844,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.835,0.574,0.669,1.409,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.835,0.574,0.669,1.409,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.835,0.867,1.403,1.702,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_K_ST_1,05TH_AV_K_ST,Gaslamp,32.7077649,-117.1604955,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.835,0.94,1.775,1.775,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.296,0.47,0.332,0.767,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.296,0.373,0.669,0.669,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.296,0.373,0.669,0.669,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.296,1.106,1.403,1.403,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_C_ST_1,06TH_AV_C_ST,City Center,32.7162296,-117.1597014,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.296,1.479,1.775,1.775,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.42,0.594,0.332,1.015,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.42,0.249,0.669,0.669,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.42,0.249,0.669,0.669,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.42,0.982,1.403,1.403,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_BROADWAY_1,07TH_AV_BROADWAY,City Center,32.7151884,-117.158807,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.42,1.355,1.775,1.775,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.316,0.49,0.332,0.807,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.316,0.353,0.669,0.669,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.316,0.353,0.669,0.669,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.316,1.086,1.403,1.403,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_05TH_AV_BROADWAY_1,05TH_AV_BROADWAY,Gaslamp,32.7151718,-117.1606163,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.316,1.459,1.775,1.775,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.883,1.057,0.332,1.94,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.883,0.522,0.669,1.405,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.883,0.522,0.669,1.405,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.883,0.815,1.403,1.698,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_06TH_AV_K_ST_1,06TH_AV_K_ST,Gaslamp,32.7077977,-117.1596315,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.883,0.892,1.775,1.775,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.861,1.035,0.332,1.897,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.861,0.397,0.669,1.258,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.861,0.397,0.669,1.258,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.861,0.69,1.403,1.551,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_07TH_AV_J_ST_1,07TH_AV_J_ST,East Village,32.7088603,-117.1587426,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.861,0.914,1.775,1.775,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,1.071,1.245,0.332,2.317,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,1.071,0.559,0.669,1.63,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,1.071,0.559,0.669,1.63,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,1.071,0.852,1.403,1.923,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_TONY_GWYNN_DR_L_ST_1,TONY_GWYNN_DR_L_ST,East Village,32.7061663,-117.1583317,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,1.071,0.704,1.775,1.775,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.477,0.808,0.332,1.285,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.477,0.5,0.669,0.976,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.477,0.5,0.669,0.976,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.477,1.079,1.403,1.556,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_G_ST_1,01ST_AV_W_G_ST,Marina,32.7120086,-117.164258,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.477,1.452,1.775,1.929,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.257,0.589,0.332,0.846,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.257,0.563,0.669,0.82,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.257,0.563,0.669,0.82,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.257,1.297,1.403,1.554,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_01ST_AV_W_BROADWAY_1,01ST_AV_W_BROADWAY,City Center,32.7151717,-117.1642381,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.257,1.67,1.775,1.926,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.27,0.602,0.332,0.873,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.27,0.864,0.669,1.134,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.27,0.864,0.669,1.134,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_I-5_SB_ISLAND_AV_1,I-5_SB_ISLAND_AV,East Village,32.7099349,-117.1481553,0.27,1.597,1.403,1.868,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_STATE_ST_W_B_ST_1,STATE_ST_W_B_ST,Columbia,32.7172463,-117.1669394,distribution_SIGSBEE_ST_LOGAN_AV_1,SIGSBEE_ST_LOGAN_AV,Outside Perimeter,32.7039621,-117.1488413,0.27,1.97,1.775,2.24,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_COLUMBIA_ST_W_B_ST_1,COLUMBIA_ST_W_B_ST,Columbia,32.7172386,-117.167824,distribution_04TH_AV_CEDAR_ST_1,04TH_AV_CEDAR_ST,Cortez,32.7214559,-117.1615802,0.322,0.654,0.332,0.977,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_COLUMBIA_ST_W_B_ST_1,COLUMBIA_ST_W_B_ST,Columbia,32.7172386,-117.167824,distribution_09TH_AV_F_ST_1,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.322,0.914,0.669,1.237,local_equirectangular_manhattan_miles,block_centroid
demand_03RD_AV_A_ST,03RD_AV_A_ST,City Center,32.7177955,-117.1629391,64,supplier_COLUMBIA_ST_W_B_ST_1,COLUMBIA_ST_W_B_ST,Columbia,32.7172386,-117.167824,distribution_09TH_AV_F_ST_2,09TH_AV_F_ST,East Village,32.7131219,-117.1569871,0.322,0.914,0.669,1.237,local_equirectangular_manhattan_miles,block_centroid
