point_id,point_type,name,block_id,area,lat,lon,demand_value,demand_date,food_type,quantity_lbs,estimated_meals,available_from,available_until,frequency,data_status,source_file,notes
demand_09TH_AV_MARKET_ST,demand,09TH_AV_MARKET_ST,09TH_AV_MARKET_ST,East Village,32.7109735,-117.1569277,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_ASH_ST,demand,10TH_AV_ASH_ST,10TH_AV_ASH_ST,Cortez,32.7193903,-117.156102,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_A_ST,demand,10TH_AV_A_ST,10TH_AV_A_ST,City Center,32.7183488,-117.1560903,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_BEECH_ST,demand,10TH_AV_BEECH_ST,10TH_AV_BEECH_ST,Cortez,32.7204857,-117.1561276,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_BROADWAY,demand,10TH_AV_BROADWAY,10TH_AV_BROADWAY,City Center,32.7152016,-117.1560569,6.5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_B_ST,demand,10TH_AV_B_ST,10TH_AV_B_ST,City Center,32.7172883,-117.1560639,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_CEDAR_ST,demand,10TH_AV_CEDAR_ST,10TH_AV_CEDAR_ST,Cortez,32.7214876,-117.1561651,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_C_ST,demand,10TH_AV_C_ST,10TH_AV_C_ST,City Center,32.7162421,-117.1560671,5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_DATE_ST,demand,10TH_AV_DATE_ST,10TH_AV_DATE_ST,Cortez,32.7224867,-117.1561138,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_E_ST,demand,10TH_AV_E_ST,10TH_AV_E_ST,East Village,32.7141601,-117.1560379,4,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_F_ST,demand,10TH_AV_F_ST,10TH_AV_F_ST,East Village,32.7131208,-117.1560443,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_G_ST,demand,10TH_AV_G_ST,10TH_AV_G_ST,East Village,32.7120547,-117.1560204,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_ISLAND_AV,demand,10TH_AV_ISLAND_AV,10TH_AV_ISLAND_AV,East Village,32.7099117,-117.1559891,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_J_ST,demand,10TH_AV_J_ST,10TH_AV_J_ST,East Village,32.707721,-117.1568893,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_10TH_AV_MARKET_ST,demand,10TH_AV_MARKET_ST,10TH_AV_MARKET_ST,East Village,32.7109825,-117.1560318,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_A_ST,demand,11TH_AV_A_ST,11TH_AV_A_ST,City Center,32.7183485,-117.1551703,4.75,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_BROADWAY,demand,11TH_AV_BROADWAY,11TH_AV_BROADWAY,City Center,32.715209,-117.1551477,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_B_ST,demand,11TH_AV_B_ST,11TH_AV_B_ST,City Center,32.7172964,-117.1551753,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_C_ST,demand,11TH_AV_C_ST,11TH_AV_C_ST,City Center,32.7162482,-117.1551682,6.75,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_E_ST,demand,11TH_AV_E_ST,11TH_AV_E_ST,East Village,32.7141652,-117.1551235,2.75,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_F_ST,demand,11TH_AV_F_ST,11TH_AV_F_ST,East Village,32.7131258,-117.1551366,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_G_ST,demand,11TH_AV_G_ST,11TH_AV_G_ST,East Village,32.7120633,-117.1551275,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_ISLAND_AV,demand,11TH_AV_ISLAND_AV,11TH_AV_ISLAND_AV,East Village,32.7099236,-117.1551035,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_J_ST,demand,11TH_AV_J_ST,11TH_AV_J_ST,East Village,32.7088789,-117.1551036,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_K_ST,demand,11TH_AV_K_ST,11TH_AV_K_ST,East Village,32.7080323,-117.1551208,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_11TH_AV_MARKET_ST,demand,11TH_AV_MARKET_ST,11TH_AV_MARKET_ST,East Village,32.7109849,-117.155121,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_12TH_AV_PARK_BL,demand,12TH_AV_PARK_BL,12TH_AV_PARK_BL,East Village,32.7069832,-117.1545023,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_BROADWAY,demand,13TH_ST_BROADWAY,13TH_ST_BROADWAY,East Village,32.7152197,-117.1533262,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_C_ST,demand,13TH_ST_C_ST,13TH_ST_C_ST,East Village,32.716262,-117.1533446,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_E_ST,demand,13TH_ST_E_ST,13TH_ST_E_ST,East Village,32.7141815,-117.1533283,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_F_ST,demand,13TH_ST_F_ST,13TH_ST_F_ST,East Village,32.7131305,-117.1532985,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_G_ST,demand,13TH_ST_G_ST,13TH_ST_G_ST,East Village,32.7120729,-117.1533019,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_IMPERIAL_AV,demand,13TH_ST_IMPERIAL_AV,13TH_ST_IMPERIAL_AV,East Village,32.7061363,-117.1529333,10,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_ISLAND_AV,demand,13TH_ST_ISLAND_AV,13TH_ST_ISLAND_AV,East Village,32.709928,-117.1532643,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_J_ST,demand,13TH_ST_J_ST,13TH_ST_J_ST,East Village,32.7088911,-117.1532612,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_K_ST,demand,13TH_ST_K_ST,13TH_ST_K_ST,East Village,32.7078497,-117.1532529,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_L_ST,demand,13TH_ST_L_ST,13TH_ST_L_ST,East Village,32.7068048,-117.1532624,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_13TH_ST_MARKET_ST,demand,13TH_ST_MARKET_ST,13TH_ST_MARKET_ST,East Village,32.7109913,-117.1532832,5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_BROADWAY,demand,14TH_ST_BROADWAY,14TH_ST_BROADWAY,East Village,32.7152244,-117.1524186,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_C_ST,demand,14TH_ST_C_ST,14TH_ST_C_ST,East Village,32.7162585,-117.1523968,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_E_ST,demand,14TH_ST_E_ST,14TH_ST_E_ST,East Village,32.7141857,-117.1524186,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_F_ST,demand,14TH_ST_F_ST,14TH_ST_F_ST,East Village,32.713136,-117.1523916,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_G_ST,demand,14TH_ST_G_ST,14TH_ST_G_ST,East Village,32.7120823,-117.1524006,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_IMPERIAL_AV,demand,14TH_ST_IMPERIAL_AV,14TH_ST_IMPERIAL_AV,East Village,32.705974,-117.1522731,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_ISLAND_AV,demand,14TH_ST_ISLAND_AV,14TH_ST_ISLAND_AV,East Village,32.7099402,-117.1523586,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_J_ST,demand,14TH_ST_J_ST,14TH_ST_J_ST,East Village,32.7089017,-117.1523555,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_K_ST,demand,14TH_ST_K_ST,14TH_ST_K_ST,East Village,32.7078495,-117.1523339,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_L_ST,demand,14TH_ST_L_ST,14TH_ST_L_ST,East Village,32.7068041,-117.1523303,6,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_14TH_ST_MARKET_ST,demand,14TH_ST_MARKET_ST,14TH_ST_MARKET_ST,East Village,32.7109961,-117.1523631,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_15TH_ST_BROADWAY,demand,15TH_ST_BROADWAY,15TH_ST_BROADWAY,East Village,32.7152297,-117.151185,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_15TH_ST_C_ST,demand,15TH_ST_C_ST,15TH_ST_C_ST,East Village,32.7162738,-117.1511898,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_15TH_ST_E_ST,demand,15TH_ST_E_ST,15TH_ST_E_ST,East Village,32.7141905,-117.151182,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_15TH_ST_F_ST,demand,15TH_ST_F_ST,15TH_ST_F_ST,East Village,32.7131435,-117.1511605,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_15TH_ST_G_ST,demand,15TH_ST_G_ST,15TH_ST_G_ST,East Village,32.7120768,-117.1511433,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_15TH_ST_IMPERIAL_AV,demand,15TH_ST_IMPERIAL_AV,15TH_ST_IMPERIAL_AV,East Village,32.7057566,-117.1511004,19.03,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_15TH_ST_ISLAND_AV,demand,15TH_ST_ISLAND_AV,15TH_ST_ISLAND_AV,East Village,32.7099405,-117.1511399,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_15TH_ST_J_ST,demand,15TH_ST_J_ST,15TH_ST_J_ST,East Village,32.7088926,-117.1511125,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_15TH_ST_MARKET_ST,demand,15TH_ST_MARKET_ST,15TH_ST_MARKET_ST,East Village,32.7109935,-117.1511361,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_BROADWAY,demand,16TH_ST_BROADWAY,16TH_ST_BROADWAY,East Village,32.7152315,-117.149933,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_C_ST,demand,16TH_ST_C_ST,16TH_ST_C_ST,East Village,32.7162861,-117.1499595,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_E_ST,demand,16TH_ST_E_ST,16TH_ST_E_ST,East Village,32.7141937,-117.149932,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_F_ST,demand,16TH_ST_F_ST,16TH_ST_F_ST,East Village,32.7131519,-117.1499278,4.5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_G_ST,demand,16TH_ST_G_ST,16TH_ST_G_ST,East Village,32.7120806,-117.1499191,10.25,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_IMPERIAL_AV,demand,16TH_ST_IMPERIAL_AV,16TH_ST_IMPERIAL_AV,East Village,32.7057509,-117.1498956,3,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_ISLAND_AV,demand,16TH_ST_ISLAND_AV,16TH_ST_ISLAND_AV,East Village,32.7099323,-117.1499034,2,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_J_ST,demand,16TH_ST_J_ST,16TH_ST_J_ST,East Village,32.7088871,-117.1498877,10.25,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_K_ST,demand,16TH_ST_K_ST,16TH_ST_K_ST,East Village,32.7073213,-117.1506552,10.03,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_16TH_ST_MARKET_ST,demand,16TH_ST_MARKET_ST,16TH_ST_MARKET_ST,East Village,32.7109864,-117.1499028,15.75,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_BROADWAY,demand,17TH_ST_BROADWAY,17TH_ST_BROADWAY,East Village,32.7152345,-117.1490277,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_C_ST,demand,17TH_ST_C_ST,17TH_ST_C_ST,East Village,32.7162877,-117.1490392,24,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_E_ST,demand,17TH_ST_E_ST,17TH_ST_E_ST,East Village,32.7141842,-117.1489562,3.03,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_F_ST,demand,17TH_ST_F_ST,17TH_ST_F_ST,East Village,32.7131541,-117.1490065,1.75,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_G_ST,demand,17TH_ST_G_ST,17TH_ST_G_ST,East Village,32.7120842,-117.1490078,5.5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_IMPERIAL_AV,demand,17TH_ST_IMPERIAL_AV,17TH_ST_IMPERIAL_AV,East Village,32.7057471,-117.148974,5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_ISLAND_AV,demand,17TH_ST_ISLAND_AV,17TH_ST_ISLAND_AV,East Village,32.7099281,-117.1489889,5,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_J_ST,demand,17TH_ST_J_ST,17TH_ST_J_ST,East Village,32.708891,-117.1489996,10,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_K_ST,demand,17TH_ST_K_ST,17TH_ST_K_ST,East Village,32.7073124,-117.1489822,79.75,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_17TH_ST_MARKET_ST,demand,17TH_ST_MARKET_ST,17TH_ST_MARKET_ST,East Village,32.7109934,-117.1490019,6,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_19TH_ST_I-5_SB_OFF_RA,demand,19TH_ST_I-5_SB_OFF_RA,19TH_ST_I-5_SB_OFF_RA,Outside Perimeter,32.7175296,-117.1472282,15.25,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_19TH_ST_ISLAND_AV,demand,19TH_ST_ISLAND_AV,19TH_ST_ISLAND_AV,Outside Perimeter,32.7099383,-117.147112,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_19TH_ST_J_ST,demand,19TH_ST_J_ST,19TH_ST_J_ST,Outside Perimeter,32.707881,-117.1470956,1,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_19TH_ST_MARKET_ST,demand,19TH_ST_MARKET_ST,19TH_ST_MARKET_ST,Outside Perimeter,32.7109932,-117.1471172,17.87,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_BROADWAY,demand,20TH_ST_BROADWAY,20TH_ST_BROADWAY,Outside Perimeter,32.7152465,-117.1462671,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_B_ST,demand,20TH_ST_B_ST,20TH_ST_B_ST,Outside Perimeter,32.7173415,-117.1463063,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_C_ST,demand,20TH_ST_C_ST,20TH_ST_C_ST,Outside Perimeter,32.7162925,-117.1462957,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_E_ST,demand,20TH_ST_E_ST,20TH_ST_E_ST,Outside Perimeter,32.7144027,-117.1462531,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_G_ST,demand,20TH_ST_G_ST,20TH_ST_G_ST,Outside Perimeter,32.7120933,-117.1463384,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_ISLAND_AV,demand,20TH_ST_ISLAND_AV,20TH_ST_ISLAND_AV,Outside Perimeter,32.7099376,-117.1462789,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_J_ST,demand,20TH_ST_J_ST,20TH_ST_J_ST,Outside Perimeter,32.7088883,-117.1462467,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_K_ST,demand,20TH_ST_K_ST,20TH_ST_K_ST,Outside Perimeter,32.7078318,-117.1462333,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_L_ST,demand,20TH_ST_L_ST,20TH_ST_L_ST,Outside Perimeter,32.7067948,-117.1462508,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_20TH_ST_MARKET_ST,demand,20TH_ST_MARKET_ST,20TH_ST_MARKET_ST,Outside Perimeter,32.7109976,-117.1462566,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_BROADWAY,demand,21ST_ST_BROADWAY,21ST_ST_BROADWAY,Outside Perimeter,32.715256,-117.145393,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_B_ST,demand,21ST_ST_B_ST,21ST_ST_B_ST,Outside Perimeter,32.7173432,-117.1453824,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_C_ST,demand,21ST_ST_C_ST,21ST_ST_C_ST,Outside Perimeter,32.7162995,-117.1453954,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_E_ST,demand,21ST_ST_E_ST,21ST_ST_E_ST,Outside Perimeter,32.7142517,-117.1453569,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_G_ST,demand,21ST_ST_G_ST,21ST_ST_G_ST,Outside Perimeter,32.7120866,-117.145372,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_ISLAND_AV,demand,21ST_ST_ISLAND_AV,21ST_ST_ISLAND_AV,Outside Perimeter,32.709933,-117.1453325,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_J_ST,demand,21ST_ST_J_ST,21ST_ST_J_ST,Outside Perimeter,32.708886,-117.1453383,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_K_ST,demand,21ST_ST_K_ST,21ST_ST_K_ST,Outside Perimeter,32.7078362,-117.1453286,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_L_ST,demand,21ST_ST_L_ST,21ST_ST_L_ST,Outside Perimeter,32.7067905,-117.1453186,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_MARKET_ST,demand,21ST_ST_MARKET_ST,21ST_ST_MARKET_ST,Outside Perimeter,32.7109963,-117.1453454,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_21ST_ST_RUSS_BL,demand,21ST_ST_RUSS_BL,21ST_ST_RUSS_BL,Outside Perimeter,32.7187746,-117.1452507,8.75,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_A_ST,demand,22ND_ST_A_ST,22ND_ST_A_ST,Outside Perimeter,32.7184044,-117.1444777,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_BROADWAY,demand,22ND_ST_BROADWAY,22ND_ST_BROADWAY,Outside Perimeter,32.7142189,-117.1464733,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_BROADWAY__2,demand,22ND_ST_BROADWAY__2,22ND_ST_BROADWAY__2,Outside Perimeter,32.7152563,-117.144457,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_B_ST,demand,22ND_ST_B_ST,22ND_ST_B_ST,Outside Perimeter,32.7173511,-117.1444915,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_C_ST,demand,22ND_ST_C_ST,22ND_ST_C_ST,Outside Perimeter,32.7163093,-117.1444968,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_E_ST,demand,22ND_ST_E_ST,22ND_ST_E_ST,Outside Perimeter,32.7142172,-117.1444639,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_G_ST,demand,22ND_ST_G_ST,22ND_ST_G_ST,Outside Perimeter,32.7121,-117.1444422,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_ISLAND_AV,demand,22ND_ST_ISLAND_AV,22ND_ST_ISLAND_AV,Outside Perimeter,32.7099351,-117.1444268,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_J_ST,demand,22ND_ST_J_ST,22ND_ST_J_ST,Outside Perimeter,32.7088943,-117.1444379,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
demand_22ND_ST_K_ST,demand,22ND_ST_K_ST,22ND_ST_K_ST,Outside Perimeter,32.7078447,-117.1444354,0,2025-01-31,,,,,,,observed_and_adjusted,demand_points.csv,Demand uses period-specific individual/tent/vehicle multipliers.
